ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0097300,programmed necrotic cell death,25,0.611170061519249,1.66110517874696,0.0141940031461215,0.0786072090244524,0.0422540898772064,1678,"tags=40%, list=17%, signal=33%",7157/8837/4814/26471/8772/835/8531/706/4595/9181,0.380730400722792
GO:0097699,vascular endothelial cell response to fluid shear stress,16,-0.760356127957659,-1.66099972990371,0.00487408157847883,0.0383028384751968,0.0205890986280868,1524,"tags=44%, list=16%, signal=37%",115/108/5747/5515/5573/107/5567,0.407017918923954
GO:0140238,presynaptic endocytosis,52,-0.596057221855789,-1.66082756109575,0.00279331652370273,0.0258528682482687,0.0138968096196636,1722,"tags=46%, list=18%, signal=38%",5071/9829/2580/1609/57030/26052/6453/10947/160/1212/6620/808/9066/4983/6623/5532/6804/25977/8867/1176/801/1759/805/284697,0.431707695803346
GO:0097700,vascular endothelial cell response to laminar fluid shear stress,14,-0.762782653970387,-1.66061059731152,0.0138186717410144,0.0775462696104795,0.0416837982982453,355,"tags=21%, list=4%, signal=21%",5573/107/5567,0.380730400722792
GO:0000076,DNA replication checkpoint signaling,14,0.705580376367346,1.65972337115626,0.0245141972602314,0.112365463389059,0.060400317579757,1587,"tags=43%, list=16%, signal=36%",5982/10926/81620/63967/5984/5983,0.352487857583619
GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",15,0.695207701670619,1.65937319074861,0.0186987027388092,0.0946145390380994,0.0508585826391915,1100,"tags=27%, list=11%, signal=24%",301/5914/64332/6046,0.352487857583619
GO:0043921,host-mediated perturbation of viral transcription,17,0.677807223664873,1.65928132499625,0.0159843294208549,0.084674722500485,0.0455155879373613,1181,"tags=35%, list=12%, signal=31%",6667/8091/3065/22938/6598/23076,0.352487857583619
GO:1903241,U2-type prespliceosome assembly,19,0.657505032556564,1.65925153506397,0.00999404531814139,0.0631360347942465,0.0339377993671886,2118,"tags=63%, list=22%, signal=49%",23450/6628/10291/51639/83443/10992/10262/8175/84844/84811/6632/11325,0.380730400722792
GO:1901836,regulation of transcription of nucleolar large rRNA by RNA polymerase I,14,0.70530059816274,1.65906525417841,0.0245141972602314,0.112365463389059,0.060400317579757,2319,"tags=50%, list=24%, signal=38%",1663/9555/6598/4691/1387/25926/29997,0.352487857583619
GO:0003272,endocardial cushion formation,12,0.728183449511957,1.65873557877748,0.0161241913392143,0.0850551093143552,0.0457200589880556,1728,"tags=58%, list=18%, signal=48%",6909/23493/655/6091/8642/6591/4089,0.352487857583619
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,23,0.627549962197234,1.65847311304695,0.0135343755032844,0.076664516273638,0.041209825424678,1016,"tags=35%, list=10%, signal=31%",6239/6281/10979/4192/3037/811/1398/11078,0.380730400722792
GO:0022406,membrane docking,61,-0.569087171404433,-1.65791298940907,0.00476705898879607,0.0378138889712771,0.0203262713818274,1182,"tags=25%, list=12%, signal=22%",23233/6812/149371/23025/10497/9783/488/6804/11261/801/54536/112755/9699/65009/8541,0.407017918923954
GO:0051046,regulation of secretion,267,-0.488692956093948,-1.6576106930241,8.52451462053878e-06,0.000423217078807925,0.000227493797419472,1323,"tags=27%, list=14%, signal=24%",376267/57102/808/23086/222183/9066/10307/6812/9545/4760/84062/2781/79751/2029/9024/2917/781/10497/1408/226/9783/65985/25924/55691/11069/10059/26297/9498/22930/8564/10079/8655/22895/5532/6804/7260/286097/1141/785/8448/9572/2775/5864/50855/80223/1946/84961/93664/6447/130026/200933/322/192683/79772/3767/2044/9256/112755/9699/6833/23400/3737/5530/3382/6861/133308/326624/5567/9899/4345/5413,0.593325476396405
GO:0060976,coronary vasculature development,12,0.726952914364179,1.65593253178166,0.0167326435134127,0.0876185831541253,0.0470980147171519,698,"tags=25%, list=7%, signal=23%",7422/23493/8862,0.352487857583619
GO:0050803,regulation of synapse structure or activity,189,-0.502204368042889,-1.65587089380442,7.65265441386331e-05,0.00218691678982839,0.00117554330879037,1822,"tags=38%, list=19%, signal=31%",4088/23613/9040/8499/547/5063/7804/79012/349667/5100/2043/57030/6453/26037/8482/257194/89910/55327/4747/22924/2894/23390/84687/80823/9844/577/55799/2823/50863/998/9890/1496/84062/10154/26999/91752/27006/57026/25791/9912/51517/4045/57496/9901/57463/2185/347731/9456/5800/1141/64218/1946/22865/9378/816/56341/25945/26050/9746/57524/7087/112755/1006/80059/57142/9743/9148/8506/7534/27067/23077,0.538434096309916
GO:0035672,oligopeptide transmembrane transport,13,0.711378423049836,1.65570480888754,0.0188879979761551,0.0950603568061146,0.0510982250876685,1570,"tags=38%, list=16%, signal=32%",51296/1497/4363/121260/51629,0.352487857583619
GO:0140014,mitotic nuclear division,158,0.447912880259193,1.65552604929001,7.42453270517166e-05,0.00214599506957701,0.00115354647075362,2201,"tags=44%, list=23%, signal=34%",29128/9055/9212/9319/54892/11044/3021/332/83903/23397/11130/81620/655/3835/90417/91272/10403/7517/5347/7756/23141/9700/80346/4751/8243/891/256364/10274/4926/51203/10051/9031/26065/147841/56992/7175/8899/11004/9918/26271/2491/27338/23212/3304/4288/55755/10615/54820/7040/9735/5119/9787/4085/983/84861/3833/79643/8881/91782/9088/54908/79080/5501/10201/29127/27183/10600/57082/1111,0.538434096309916
GO:0019722,calcium-mediated signaling,97,-0.540848827206465,-1.6552403763962,0.00101880744760203,0.013147912626546,0.00706745715455838,1435,"tags=30%, list=15%, signal=26%",3208/10725/1131/477/84687/808/576/123041/2892/7226/2932/151651/844/3094/3632/488/5121/5532/83988/2281/11261/56704/801/3708/79772/805/5530/5534/9495,0.45505986738723
GO:0031570,DNA integrity checkpoint signaling,81,0.491459944474555,1.65483106667029,0.00108088104884878,0.0136872981947302,0.00735739552737904,1829,"tags=37%, list=19%, signal=30%",7157/5982/3014/641/595/1017/55159/4582/10926/163859/81620/63967/1407/5347/84444/9675/79968/80279/51499/5984/51343/84126/5983/5591/2177/151636/146956/672/580/983,0.45505986738723
GO:0002252,immune effector process,233,0.425863182639529,1.65450624322331,7.37107343558153e-06,0.000393745948077899,0.000211652046744135,1100,"tags=20%, list=11%, signal=18%",3955/182/6223/196/11118/720/9846/3133/5648/3956/301/5914/54209/653361/4192/6774/10758/3430/117854/54210/2896/3106/54440/2150/714/718/64332/5130/84695/3592/3958/11314/3105/7855/22904/3107/8772/26022/1398/4242/9948/30817/121260/7009/975/6046,0.610526878385931
GO:0050918,positive chemotaxis,29,0.594701892327797,1.65449488143592,0.0070599724246286,0.0502412877435627,0.0270064274537812,1578,"tags=34%, list=16%, signal=29%",7422/9037/3148/2150/3958/23513/8829/3576/285/7423,0.407017918923954
GO:0043277,apoptotic cell clearance,24,0.620529095504156,1.65445924674079,0.00978113900562307,0.0621428043867355,0.0334039037178126,1242,"tags=38%, list=13%, signal=33%",3690/720/301/5914/54209/718/1777/7057/949,0.380730400722792
GO:0097194,execution phase of apoptosis,33,0.580785617123541,1.65440154806236,0.00674951034470655,0.0486887754780541,0.0261718984886088,1951,"tags=39%, list=20%, signal=32%",7157/581/7132/64332/27443/8772/835/1777/80279/22985/7159/1676/10395,0.407017918923954
GO:0035773,insulin secretion involved in cellular response to glucose stimulus,34,-0.646807748194747,-1.6520741955733,0.0048706706677184,0.0383028384751968,0.0205890986280868,1007,"tags=32%, list=10%, signal=29%",9024/781/226/8655/5532/9572/1946/2044/6833/133308/22841,0.407017918923954
GO:0017157,regulation of exocytosis,92,-0.542791437850353,-1.65133360549866,0.00112167950790292,0.0140023058402206,0.00752672301692799,1323,"tags=30%, list=14%, signal=27%",376267/57102/808/23086/9066/6812/9545/84062/9783/9498/22930/10079/22895/6804/785/8448/5864/84961/93664/200933/192683/9699/23400/5530/6861/326624/9899/5413,0.45505986738723
GO:0046903,secretion,423,-0.471384641031246,-1.65094892723682,5.40053038094026e-07,5.63820011313097e-05,3.03072729947457e-05,1332,"tags=25%, list=14%, signal=23%",79803/376267/51172/57102/808/23086/9515/222183/9066/23233/26059/10307/6812/9545/8648/4760/306/149371/84062/139596/27445/2781/79751/2029/9024/2917/781/63908/9522/63941/23025/10497/1408/226/9783/65985/9912/25924/55691/11069/10059/26297/4253/9498/6623/8492/22930/261729/8564/2066/10079/8655/22895/5532/6804/7260/286097/9900/1141/785/8448/9572/2775/5864/6714/50855/80223/8867/1946/112476/9378/6855/55207/8766/84961/93664/6447/130026/200933/322/192683/84446/79772/3767/2044/9746/9256/54536/112755/9699/6833/23400/3737/5530/3382/6861/8541/133308/326624/23167/5567/9899/4345/5413/5058/22841,0.659444398037935
GO:0006620,post-translational protein targeting to endoplasmic reticulum membrane,14,0.701569349844246,1.65028830934659,0.0249558826655246,0.114099485209658,0.0613324141999766,944,"tags=43%, list=10%, signal=39%",23480/6746/6748/51608/10952/29927,0.352487857583619
GO:0016188,synaptic vesicle maturation,13,-0.778097812377754,-1.65020378947247,0.00764358703766508,0.0534038697002427,0.0287064244884046,1174,"tags=62%, list=12%, signal=54%",6812/51201/537/527/10159/6855/535/51382,0.407017918923954
