Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166707,ZCCHC18,zinc finger CCHC-type containing 18,protein_coding,16.4188602887397,-1.37363542141896,1.45561234050137,-0.943682176358728,0.345332084797643,0.623829792552188
ENSG00000166710,B2M,beta-2-microglobulin,protein_coding,1128.97046297501,2.44941259021971,0.592282785028713,4.13554581043744,3.54111961611264e-05,0.000958391603392465
ENSG00000166716,ZNF592,zinc finger protein 592,protein_coding,366.613241626164,0.0153133788522143,0.364743052393707,0.0419840179318479,0.966511438726006,0.987198084693633
ENSG00000166734,GOLM2,golgi membrane protein 2,protein_coding,1965.86299312633,-0.219518076213299,0.223270522102015,-0.983193276687901,0.325512323157953,0.60536432612657
ENSG00000166747,AP1G1,adaptor related protein complex 1 subunit gamma 1,protein_coding,1364.99008989838,0.223868664237603,0.182201427576957,1.22868776175229,0.219188896446492,0.488421368087341
ENSG00000166750,SLFN5,schlafen family member 5,protein_coding,385.366553966055,0.579577883566279,0.414785357188183,1.3972959110592,0.1623246049323,0.408897570944556
ENSG00000166762,CATSPER2,cation channel sperm associated 2,protein_coding,312.824814915446,-0.318161405735945,0.389182111621663,-0.817512923217912,0.413635367057215,0.684504718890429
ENSG00000166780,BMERB1,bMERB domain containing 1,protein_coding,706.323091442834,-0.914746512667653,0.460526914733442,-1.98630412990546,0.0469995643540715,0.189850837247118
ENSG00000166783,MARF1,meiosis regulator and mRNA stability factor 1,protein_coding,1012.45704628541,-0.830532504358464,0.311908254309852,-2.66274615333971,0.00775058586306676,0.0550146202892141
ENSG00000166788,SAAL1,serum amyloid A like 1,protein_coding,100.928797129206,0.482661621014266,0.504405173329317,0.956892685751947,0.338621423363684,0.617947980532726
ENSG00000166793,YPEL4,yippee like 4,protein_coding,256.487363677527,-1.55288857590965,0.363890146946661,-4.26746530220637,1.9770650980786e-05,0.000615111710062036
ENSG00000166794,PPIB,peptidylprolyl isomerase B,protein_coding,1066.03281503545,0.961099808263699,0.238458466829241,4.03047046742919,5.56653229742492e-05,0.00135889689186269
ENSG00000166797,CIAO2A,cytosolic iron-sulfur assembly component 2A,protein_coding,140.128760727758,-0.51241841329164,0.561811696578399,-0.912082137862956,0.361725480487477,0.639238434737105
ENSG00000166800,LDHAL6A,lactate dehydrogenase A like 6A,protein_coding,13.1406535683116,-0.192168546619564,0.780617759679042,-0.246174961095653,0.805546797374285,0.925327735719331
ENSG00000166801,FAM111A,FAM111 trypsin like peptidase A,protein_coding,144.76516735651,2.72431010627438,1.11555376744963,2.44211456746068,0.0146015120209551,0.0862760812385322
ENSG00000166803,PCLAF,PCNA clamp associated factor,protein_coding,106.401850760731,1.57759908014884,0.58697405372348,2.68768111663763,0.007195007100434,0.0520665537727618
ENSG00000166816,LDHD,lactate dehydrogenase D,protein_coding,63.0663379315827,0.176701292041037,0.846968137959463,0.208628027574626,0.834738629161096,0.937782189526877
ENSG00000166821,PEX11A,peroxisomal biogenesis factor 11 alpha,protein_coding,125.276323247063,-0.409961138359194,0.364319669721019,-1.12527862871946,0.260470982941147,0.537980116204457
ENSG00000166822,TMEM170A,transmembrane protein 170A,protein_coding,544.172075536873,0.727599665948588,0.336822517665583,2.16018712463574,0.0307581864823713,0.142327759325885
ENSG00000166823,MESP1,mesoderm posterior bHLH transcription factor 1,protein_coding,36.7216674356307,-1.49891679825391,0.62425878267482,-2.40111447344218,0.0163452223378584,0.0924162628504888
ENSG00000166825,ANPEP,"alanyl aminopeptidase, membrane",protein_coding,29.7334675346797,4.04717219220238,1.10264479742079,3.67042242585206,0.000242149952946063,0.00419783477900152
ENSG00000166833,NAV2,neuron navigator 2,protein_coding,1660.72291486322,0.436897959205707,0.461517482235879,0.946655275308532,0.343814467596213,0.622297179735565
